id,origem,destino,valor,timestamp
ID00057;ORIG000;DEST948;414,59;2023-05-22
ID00058;ORIG007;DEST917;708,23;2022-12-27
ID00059;ORIG074;DEST023;978,46;2021-05-25
ID00060;ORIG009;DEST594;810,51;2021-09-11
ID00061;ORIG008;DEST052;523,65;2021-11-19
ID00062;ORIG000;DEST683;495,98;2023-01-01
ID00063;ORIG009;DEST687;830,34;2020-04-15
ID00064;ORIG004;DEST775;676,48;2020-12-07
ID00065;ORIG006;DEST794;945,68;2022-03-07
ID00066;ORIG014;DEST175;261,43;2024-10-23
ID00059;ORIG018;DEST692;404,53;2021-04-03
ID00068;ORIG015;DEST655;909,56;2021-06-20
ID00069;ORIG096;DEST945;938,53;2023-11-03
ID00070;ORIG009;DEST969;24,72;2023-01-16
ID00071;ORIG003;DEST692;746,27;2021-10-15
ID00072;ORIG030;DEST102;469,03;2021-07-16
ID00073;ORIG014;DEST728;820,68;2024-12-01
ID00074;ORIG015;DEST004;712,54;2021-07-18
ID00075;ORIG005;DEST766;783,30;2021-01-25
ID00076;ORIG014;DEST799;88,40;2023-10-18
ID00077;ORIG003;DEST262;319,12;2021-11-01
ID00078;ORIG008;DEST078;111,45;2022-03-01
ID00079;ORIG011;DEST222;518,43;2021-08-16
ID00080;ORIG007;DEST358;657,27;2023-04-10
ID00081;ORIG020;DEST386;162,18;2021-12-05
ID00004;ORIG003;DEST735;439,60;2020-09-10
ID00083;ORIG018;DEST139;155,76;2023-08-18
ID00084;ORIG009;DEST514;76,36;2021-08-21
ID00085;ORIG005;DEST545;298,38;2023-10-23
ID00003;ORIG011;DEST948;584,65;2022-05-12
ID00087;ORIG009;DEST446;165,73;2022-01-13
ID00088;ORIG016;DEST205;440,82;2022-07-13
ID00089;ORIG006;DEST037;449,32;2022-11-14
ID00090;ORIG002;DEST597;696,57;2022-08-11
ID00091;ORIG000;DEST729;637,67;2024-04-01
ID00092;ORIG011;DEST682;42,86;2022-03-27
ID00093;ORIG015;DEST520;56,00;2022-09-26
ID00094;ORIG056;DEST100;928,70;2020-11-07
ID00095;ORIG005;DEST139;712,23;2021-09-03
ID00096;ORIG018;DEST562;691,21;2021-11-19
ID00097;ORIG006;DEST028;36,21;2022-06-20
ID00098;ORIG013;DEST517;789,73;2024-12-08
ID00099;ORIG015;DEST485;43,14;2022-01-12
ID00100;ORIG003;DEST809;890,47;2022-01-24
ID00101;ORIG008;DEST400;596,18;2020-10-11
ID00102;ORIG007;DEST992;976,31;2022-11-11
ID00103;ORIG006;DEST888;343,38;2023-08-13
ID00081;ORIG017;DEST210;514,91;2020-05-21
ID00105;ORIG007;DEST021;241,21;2024-04-16
ID00106;ORIG011;DEST424;774,23;2020-05-01
ID00107;ORIG029;DEST764;682,27;2020-08-08
ID00108;ORIG013;DEST723;88,08;2024-07-18
ID00109;ORIG006;DEST360;165,89;2023-08-09
ID00110;ORIG088;DEST803;597,98;2021-02-06
ID00111;ORIG016;DEST599;828,01;2022-05-06
ID00112;ORIG013;DEST008;86,06;2023-05-15
ID00113;ORIG013;DEST671;968,75;2024-07-06
ID00114;ORIG091;DEST309;735,72;2024-08-05
ID00115;ORIG071;DEST849;869,19;2022-04-11
ID00017;ORIG012;DEST196;535,74;2020-09-25
ID00117;ORIG097;DEST413;997,52;2021-08-12
ID00118;ORIG009;DEST953;317,57;2020-12-11
ID00119;ORIG011;DEST807;52,21;2024-02-13
ID00120;ORIG019;DEST597;368,27;2021-05-25
ID00121;ORIG010;DEST684;715,94;2022-04-15
ID00122;ORIG011;DEST996;436,66;2021-09-28
ID00123;ORIG017;DEST890;849,91;2023-05-05
ID00124;ORIG037;DEST963;244,13;2021-09-07
ID00087;ORIG013;DEST939;715,47;2024-04-01
ID00126;ORIG019;DEST365;329,40;2022-04-05
ID00127;ORIG002;DEST142;839,07;2022-10-08
ID00128;ORIG010;DEST053;223,08;2020-03-17
ID00129;ORIG006;DEST968;769,15;2022-08-25
ID00130;ORIG006;DEST225;702,87;2022-06-11
ID00005;ORIG005;DEST809;48,58;2022-02-20
ID00132;ORIG058;DEST046;716,01;2022-09-24
ID00133;ORIG002;DEST872;638,29;2020-07-19
ID00134;ORIG010;DEST575;212,90;2021-07-12
ID00135;ORIG008;DEST529;827,39;2024-04-04
ID00136;ORIG012;DEST905;587,92;2024-02-04
ID00137;ORIG016;DEST224;651,64;2021-05-19
ID00138;ORIG014;DEST446;824,95;2021-06-23
ID00139;ORIG008;DEST113;192,38;2022-05-24
ID00140;ORIG016;DEST967;155,80;2022-11-17
ID00141;ORIG002;DEST659;917,28;2024-02-15
ID00142;ORIG016;DEST867;949,78;2024-10-15
ID00143;ORIG010;DEST196;608,35;2023-10-17
ID00144;ORIG001;DEST103;52,79;2024-11-06
ID00145;ORIG003;DEST323;609,52;2022-06-11
ID00146;ORIG001;DEST895;15,94;2021-02-13
ID00147;ORIG011;DEST144;860,84;2022-10-26
ID00148;ORIG007;DEST786;595,26;2020-06-22
ID00149;ORIG002;DEST369;248,29;2021-03-28
ID00150;ORIG019;DEST795;728,30;2024-01-11
ID00151;ORIG080;DEST284;798,62;2024-05-13
ID00152;ORIG011;DEST417;224,23;2022-06-05
ID00052;ORIG023;DEST190;605,14;2024-08-04
ID00154;ORIG069;DEST081;125,34;2021-12-25
ID00155;ORIG010;DEST420;395,63;2020-09-17
ID00156;ORIG013;DEST997;158,32;2021-03-24
ID00118;ORIG047;DEST310;144,89;2021-03-07
ID00158;ORIG010;DEST711;59,79;2020-02-10
ID00077;ORIG013;DEST486;276,12;2023-02-13
ID00160;ORIG031;DEST758;406,55;2023-04-18
ID00161;ORIG010;DEST573;726,81;2022-03-09
ID00162;ORIG094;DEST061;142,17;2021-03-16
ID00004;ORIG099;DEST810;371,64;2022-08-09
ID00164;ORIG004;DEST941;325,92;2022-05-07
ID00165;ORIG019;DEST799;826,08;2022-01-26
ID00124;ORIG009;DEST639;439,35;2020-12-08
ID00167;ORIG046;DEST149;267,16;2022-07-14
ID00168;ORIG019;DEST313;629,27;2024-02-17
ID00169;ORIG003;DEST060;71,36;2023-12-07
ID00027;ORIG009;DEST290;289,39;2022-05-10
ID00171;ORIG016;DEST066;365,93;2021-09-16
ID00172;ORIG034;DEST759;78,43;2020-09-01
ID00173;ORIG006;DEST521;267,75;2023-05-02
ID00174;ORIG013;DEST312;579,17;2024-02-18
ID00175;ORIG017;DEST850;323,01;2024-07-14
ID00176;ORIG017;DEST365;781,09;2020-06-20
ID00177;ORIG007;DEST244;64,35;2020-08-14
ID00178;ORIG024;DEST367;491,43;2020-11-23
ID00179;ORIG000;DEST337;857,94;2024-07-25
ID00180;ORIG044;DEST099;616,09;2023-09-09
ID00181;ORIG011;DEST129;760,15;2022-02-14
ID00182;ORIG024;DEST932;652,96;2020-09-03
ID00183;ORIG011;DEST438;794,14;2024-05-20
ID00181;ORIG015;DEST400;145,37;2023-08-04
ID00185;ORIG008;DEST414;564,88;2024-07-11
ID00135;ORIG012;DEST303;583,55;2020-12-17
ID00187;ORIG014;DEST151;356,42;2023-11-06
ID00188;ORIG013;DEST745;463,70;2023-10-23
ID00189;ORIG007;DEST623;200,49;2020-05-04
ID00190;ORIG052;DEST518;650,43;2021-04-09
ID00191;ORIG011;DEST649;395,98;2021-02-04
ID00192;ORIG002;DEST153;415,92;2020-11-28
ID00193;ORIG001;DEST757;63,73;2020-12-01
ID00194;ORIG059;DEST824;304,54;2022-08-25
ID00195;ORIG047;DEST303;771,02;2020-12-27
ID00196;ORIG017;DEST557;836,24;2020-06-27
ID00197;ORIG024;DEST912;912,32;2024-08-25
ID00198;ORIG009;DEST610;127,40;2022-11-01
ID00199;ORIG082;DEST103;452,50;2023-07-10
ID00200;ORIG009;DEST989;211,32;2024-10-21
ID00151;ORIG010;DEST699;999,27;2021-02-20
ID00183;ORIG014;DEST240;140,35;2020-03-05
ID00203;ORIG023;DEST243;794,61;2021-05-18
ID00049;ORIG011;DEST898;546,08;2023-04-15
ID00205;ORIG009;DEST246;867,43;2023-01-19
ID00206;ORIG019;DEST094;290,46;2022-01-14
ID00207;ORIG040;DEST242;955,74;2020-03-06
ID00208;ORIG016;DEST927;582,12;2021-03-03
ID00209;ORIG018;DEST407;161,46;2021-06-16
ID00210;ORIG007;DEST917;681,59;2024-02-09
ID00203;ORIG004;DEST859;381,62;2024-04-26
ID00212;ORIG067;DEST335;600,74;2022-03-09
ID00056;ORIG006;DEST225;189,32;2022-03-22
ID00214;ORIG003;DEST958;348,31;2022-08-08
ID00215;ORIG010;DEST171;189,78;2020-09-10
ID00150;ORIG017;DEST700;986,86;2024-01-20
ID00217;ORIG001;DEST134;578,09;2024-08-15
ID00218;ORIG005;DEST519;427,41;2021-08-20
ID00219;ORIG097;DEST310;799,94;2023-01-24
ID00220;ORIG018;DEST594;506,33;2024-02-06
ID00221;ORIG096;DEST735;551,55;2021-04-02
ID00222;ORIG008;DEST631;466,55;2021-12-22
ID00223;ORIG018;DEST577;82,48;2024-12-03
ID00224;ORIG007;DEST778;493,55;2023-01-23
ID00225;ORIG011;DEST929;452,98;2023-03-03
ID00226;ORIG019;DEST096;778,65;2021-09-18
ID00130;ORIG047;DEST661;207,81;2021-10-26
ID00228;ORIG037;DEST785;118,48;2020-10-26
ID00229;ORIG084;DEST459;949,86;2024-01-05
ID00230;ORIG097;DEST739;512,95;2020-09-24
ID00231;ORIG013;DEST543;206,84;2024-12-02
ID00232;ORIG004;DEST038;156,76;2023-09-14
ID00233;ORIG016;DEST125;680,32;2021-02-09
ID00234;ORIG012;DEST972;59,60;2021-06-13
ID00235;ORIG007;DEST284;549,52;2023-03-17
ID00236;ORIG009;DEST216;603,20;2021-09-04
ID00237;ORIG001;DEST905;331,70;2021-07-13
ID00238;ORIG008;DEST545;444,30;2024-12-23
ID00239;ORIG066;DEST700;706,47;2023-06-04
ID00240;ORIG003;DEST009;539,70;2022-01-14
ID00241;ORIG022;DEST610;588,56;2022-08-08
ID00242;ORIG013;DEST393;578,01;2022-03-16
ID00243;ORIG097;DEST380;662,23;2021-06-09
ID00181;ORIG011;DEST605;699,07;2023-08-23
ID00245;ORIG078;DEST951;519,40;2020-10-24
ID00246;ORIG027;DEST453;977,01;2024-07-17
ID00148;ORIG019;DEST917;551,99;2022-09-06
ID00248;ORIG066;DEST550;532,67;2023-06-03
ID00249;ORIG015;DEST033;912,28;2024-07-15
ID00250;ORIG016;DEST041;88,04;2021-08-03
ID00251;ORIG000;DEST246;763,18;2022-08-02
ID00252;ORIG091;DEST596;816,50;2022-02-03
ID00253;ORIG006;DEST077;902,51;2024-11-03
ID00254;ORIG001;DEST068;860,61;2022-03-04
ID00255;ORIG012;DEST405;877,73;2022-02-01
ID00256;ORIG067;DEST126;665,32;2023-02-20
ID00257;ORIG009;DEST784;176,83;2024-08-03
ID00258;ORIG014;DEST378;617,99;2020-10-01
ID00259;ORIG009;DEST222;245,88;2021-11-14
ID00260;ORIG002;DEST190;517,12;2021-07-20
ID00261;ORIG014;DEST909;427,55;2023-10-10
ID00262;ORIG015;DEST641;108,33;2023-11-15
ID00263;ORIG016;DEST960;293,45;2021-05-07
ID00264;ORIG020;DEST852;73,89;2022-07-03
ID00265;ORIG045;DEST830;20,84;2024-07-15
ID00266;ORIG008;DEST485;981,64;2021-04-07
ID00267;ORIG018;DEST991;809,88;2021-08-07
ID00268;ORIG013;DEST471;255,30;2022-03-12
ID00269;ORIG007;DEST220;514,02;2022-03-02
ID00270;ORIG008;DEST056;434,51;2021-06-06
ID00271;ORIG057;DEST973;153,50;2020-06-04
ID00272;ORIG010;DEST099;470,04;2020-01-06
ID00273;ORIG091;DEST061;444,31;2020-10-21
ID00274;ORIG012;DEST124;136,57;2024-01-03
ID00275;ORIG002;DEST217;688,79;2020-05-17
ID00276;ORIG014;DEST019;693,50;2022-12-25
ID00277;ORIG004;DEST760;179,13;2021-04-06
ID00095;ORIG014;DEST485;812,35;2020-01-08
ID00279;ORIG054;DEST313;499,90;2020-08-10
ID00280;ORIG041;DEST107;316,67;2023-05-21
ID00281;ORIG025;DEST114;717,44;2020-09-21
ID00282;ORIG003;DEST415;401,37;2022-12-20
ID00283;ORIG007;DEST214;388,95;2023-03-04
ID00284;ORIG077;DEST031;888,85;2021-03-22
ID00285;ORIG015;DEST760;251,16;2023-07-20
ID00081;ORIG008;DEST069;211,99;2021-05-16
ID00287;ORIG007;DEST019;33,93;2024-06-21
ID00288;ORIG007;DEST659;155,58;2021-11-09
ID00289;ORIG017;DEST166;979,31;2024-03-15
ID00290;ORIG012;DEST820;462,02;2020-11-09
ID00291;ORIG007;DEST043;964,07;2023-02-26
ID00292;ORIG015;DEST109;600,66;2022-05-17
ID00293;ORIG007;DEST364;375,03;2022-06-27
ID00294;ORIG007;DEST067;366,74;2021-04-02
ID00295;ORIG006;DEST357;360,57;2023-08-10
ID00296;ORIG065;DEST402;685,52;2022-10-16
ID00297;ORIG072;DEST983;354,70;2021-02-15
ID00298;ORIG092;DEST275;697,42;2023-11-01
ID00299;ORIG005;DEST281;606,77;2022-10-19
ID00300;ORIG004;DEST019;606,97;2024-07-27
ID00301;ORIG018;DEST982;84,44;2024-11-04
ID00302;ORIG007;DEST472;699,21;2021-03-25
ID00217;ORIG079;DEST786;598,34;2024-12-22
ID00014;ORIG011;DEST609;965,62;2022-10-10
ID00305;ORIG064;DEST746;452,42;2023-07-04
ID00306;ORIG003;DEST908;342,88;2023-09-28
ID00307;ORIG016;DEST492;142,11;2023-01-24
ID00308;ORIG007;DEST509;282,30;2021-12-11
ID00309;ORIG018;DEST200;774,88;2020-11-16
ID00310;ORIG003;DEST908;502,79;2021-09-25
ID00064;ORIG013;DEST470;898,02;2020-11-17
ID00167;ORIG071;DEST093;96,69;2023-11-08
ID00313;ORIG014;DEST812;650,78;2021-05-01
ID00314;ORIG001;DEST857;843,42;2023-03-23
ID00315;ORIG004;DEST678;538,86;2022-05-12
ID00316;ORIG012;DEST723;794,80;2021-02-15
ID00317;ORIG003;DEST340;608,47;2024-05-13
ID00318;ORIG019;DEST165;448,07;2021-10-08
ID00319;ORIG013;DEST951;783,19;2020-08-03
ID00320;ORIG016;DEST127;432,00;2023-04-10
ID00321;ORIG092;DEST091;454,38;2024-03-25
ID00322;ORIG007;DEST401;805,09;2022-08-28
ID00323;ORIG012;DEST563;657,05;2020-04-28
ID00324;ORIG080;DEST783;206,67;2024-12-23
ID00325;ORIG014;DEST310;332,53;2021-04-04
ID00326;ORIG006;DEST019;491,77;2022-05-04
ID00327;ORIG013;DEST193;797,96;2021-03-24
ID00173;ORIG015;DEST095;542,84;2024-09-06
ID00329;ORIG013;DEST724;420,57;2024-01-02
ID00330;ORIG076;DEST410;976,56;2020-09-24
ID00331;ORIG009;DEST203;283,96;2020-07-20
ID00332;ORIG006;DEST331;344,54;2021-03-25
ID00333;ORIG012;DEST402;476,18;2020-05-01
ID00334;ORIG033;DEST449;297,38;2023-04-16
ID00335;ORIG007;DEST825;618,12;2024-07-19
ID00336;ORIG018;DEST550;301,75;2023-10-24
ID00337;ORIG015;DEST776;340,40;2020-07-13
ID00338;ORIG007;DEST737;750,97;2023-09-07
ID00339;ORIG059;DEST107;481,89;2022-05-12
ID00340;ORIG014;DEST457;940,65;2024-07-06
ID00341;ORIG048;DEST599;147,32;2023-01-26
ID00342;ORIG004;DEST885;671,16;2022-12-13
ID00343;ORIG004;DEST093;641,44;2020-10-06
ID00344;ORIG065;DEST891;510,42;2023-11-18
ID00345;ORIG069;DEST775;741,03;2022-04-20
ID00346;ORIG001;DEST302;431,28;2020-10-17
ID00347;ORIG012;DEST273;633,56;2021-05-02
ID00348;ORIG011;DEST375;741,30;2024-02-18
ID00349;ORIG011;DEST152;229,32;2023-04-11
ID00126;ORIG018;DEST387;231,83;2023-01-03
ID00009;ORIG010;DEST273;672,99;2023-02-21
ID00352;ORIG042;DEST341;772,55;2021-08-19
ID00353;ORIG018;DEST521;442,17;2023-07-02
ID00149;ORIG001;DEST667;771,96;2024-01-11
ID00355;ORIG011;DEST840;631,22;2024-09-13
ID00356;ORIG011;DEST074;139,46;2024-10-04
ID00357;ORIG002;DEST637;466,79;2024-12-20
ID00358;ORIG004;DEST621;80,92;2024-04-09
ID00359;ORIG012;DEST369;743,13;2024-03-13
ID00360;ORIG018;DEST169;508,90;2021-09-19
ID00361;ORIG005;DEST733;572,95;2020-02-14
ID00362;ORIG007;DEST994;399,25;2022-12-28
ID00363;ORIG010;DEST332;508,37;2022-07-08
ID00261;ORIG005;DEST345;956,35;2022-04-07
ID00365;ORIG026;DEST851;852,98;2022-08-26
ID00366;ORIG010;DEST972;433,38;2023-08-27
ID00367;ORIG017;DEST688;798,46;2024-11-10
ID00368;ORIG092;DEST761;965,64;2021-07-01
ID00369;ORIG087;DEST104;429,09;2024-09-12
ID00283;ORIG014;DEST431;274,44;2021-10-24
ID00371;ORIG009;DEST891;515,92;2023-02-20
ID00372;ORIG002;DEST314;791,41;2020-02-28
ID00373;ORIG097;DEST646;489,53;2021-01-26
ID00374;ORIG001;DEST023;683,86;2020-08-23
ID00375;ORIG004;DEST702;165,34;2021-07-11
ID00376;ORIG013;DEST809;210,48;2024-02-14
ID00377;ORIG094;DEST303;108,35;2023-04-24
ID00378;ORIG077;DEST137;993,17;2024-09-05
ID00379;ORIG008;DEST440;649,72;2023-04-01
ID00380;ORIG089;DEST408;456,43;2020-06-17
ID00381;ORIG004;DEST595;459,38;2024-04-14
ID00382;ORIG008;DEST688;726,06;2022-06-10
ID00383;ORIG052;DEST638;409,53;2020-07-06
ID00384;ORIG002;DEST087;329,37;2021-11-14
ID00385;ORIG017;DEST821;710,32;2020-05-01
ID00386;ORIG009;DEST078;517,17;2024-05-05
ID00097;ORIG088;DEST640;289,88;2023-09-04
ID00388;ORIG089;DEST287;216,91;2024-03-13
ID00389;ORIG016;DEST544;177,69;2021-11-17
ID00390;ORIG015;DEST985;455,51;2020-02-26
ID00391;ORIG013;DEST843;179,94;2021-10-11
ID00392;ORIG013;DEST025;738,50;2022-11-07
ID00393;ORIG009;DEST788;909,86;2022-03-17
ID00394;ORIG003;DEST822;209,58;2022-12-28
ID00395;ORIG012;DEST500;676,62;2021-08-15
ID00396;ORIG008;DEST516;111,28;2023-11-06
ID00397;ORIG018;DEST384;631,58;2021-12-08
ID00398;ORIG003;DEST355;527,87;2023-12-25
ID00399;ORIG002;DEST623;764,75;2020-10-03
ID00400;ORIG015;DEST765;448,23;2022-12-11
ID00401;ORIG015;DEST534;621,86;2022-08-08
ID00402;ORIG016;DEST254;974,67;2023-01-19
ID00044;ORIG004;DEST368;437,27;2020-09-08
ID00404;ORIG001;DEST002;952,87;2020-03-08
ID00405;ORIG001;DEST486;21,43;2023-08-26
ID00406;ORIG013;DEST184;984,81;2020-09-23
ID00407;ORIG017;DEST611;300,05;2024-02-01
ID00408;ORIG015;DEST734;678,59;2021-05-12
ID00058;ORIG002;DEST052;663,39;2021-03-25
ID00410;ORIG067;DEST161;396,50;2020-08-08
ID00411;ORIG014;DEST198;374,96;2024-09-19
ID00412;ORIG035;DEST991;422,72;2024-02-14
ID00413;ORIG048;DEST354;40,46;2021-05-14
ID00414;ORIG001;DEST468;626,78;2024-04-16
ID00415;ORIG004;DEST257;475,36;2023-06-10
ID00274;ORIG015;DEST952;767,48;2022-09-12
ID00417;ORIG019;DEST516;426,62;2020-01-03
ID00301;ORIG056;DEST099;343,97;2023-06-18
ID00419;ORIG066;DEST088;435,08;2024-09-24
ID00420;ORIG051;DEST087;887,01;2023-10-23
ID00421;ORIG015;DEST768;138,85;2023-03-23
ID00422;ORIG005;DEST579;260,86;2022-07-11
ID00423;ORIG091;DEST031;311,27;2021-09-22
ID00424;ORIG004;DEST294;477,81;2020-08-06
ID00425;ORIG004;DEST688;185,88;2024-08-23
ID00426;ORIG007;DEST621;186,64;2023-07-17
ID00427;ORIG013;DEST893;830,32;2021-02-14
ID00428;ORIG014;DEST177;93,71;2021-04-05
ID00429;ORIG081;DEST453;235,17;2023-07-16
ID00430;ORIG005;DEST942;423,42;2024-06-01
ID00431;ORIG003;DEST431;554,39;2021-07-09
ID00432;ORIG003;DEST319;748,14;2020-03-19
ID00433;ORIG001;DEST884;530,45;2022-02-08
ID00434;ORIG008;DEST412;217,94;2021-07-23
ID00435;ORIG055;DEST850;245,50;2023-10-27
ID00436;ORIG003;DEST515;842,61;2024-06-05
ID00437;ORIG013;DEST842;468,18;2020-11-06
ID00438;ORIG009;DEST542;852,45;2024-01-21
ID00439;ORIG010;DEST860;468,20;2022-03-11
ID00440;ORIG005;DEST518;253,52;2020-11-28
ID00441;ORIG001;DEST371;817,53;2020-07-26
ID00442;ORIG097;DEST930;424,02;2024-12-24
ID00443;ORIG019;DEST884;884,70;2024-05-04
ID00444;ORIG017;DEST896;999,75;2024-10-05
ID00445;ORIG014;DEST997;73,85;2021-11-03
ID00446;ORIG018;DEST751;764,73;2024-04-11
ID00447;ORIG002;DEST128;628,74;2023-05-02
ID00448;ORIG001;DEST344;536,05;2023-02-05
ID00449;ORIG014;DEST576;594,80;2020-11-01
ID00450;ORIG008;DEST338;131,60;2021-12-09
ID00451;ORIG010;DEST586;12,83;2020-12-06
ID00452;ORIG014;DEST225;478,31;2020-03-12
ID00453;ORIG011;DEST451;587,92;2020-08-27
ID00454;ORIG015;DEST703;525,83;2023-05-25
ID00455;ORIG001;DEST678;358,22;2022-11-21
ID00456;ORIG084;DEST463;597,79;2021-09-01
ID00237;ORIG016;DEST396;518,52;2020-12-06
ID00458;ORIG005;DEST615;335,28;2022-06-02
ID00459;ORIG011;DEST807;512,40;2021-03-24
ID00173;ORIG018;DEST326;485,57;2023-11-20
ID00461;ORIG013;DEST024;872,37;2021-04-10
ID00462;ORIG095;DEST397;852,67;2022-05-25
ID00463;ORIG012;DEST780;773,33;2024-09-28
ID00464;ORIG018;DEST072;365,32;2020-02-28
ID00465;ORIG029;DEST690;61,82;2024-07-13
ID00466;ORIG014;DEST434;310,36;2020-04-26
ID00467;ORIG009;DEST762;903,52;2020-12-02
ID00070;ORIG018;DEST420;932,72;2024-11-22
ID00469;ORIG019;DEST034;653,87;2024-05-27
ID00470;ORIG054;DEST459;652,95;2020-11-18
ID00471;ORIG018;DEST642;93,10;2021-05-07
ID00472;ORIG001;DEST685;648,06;2021-05-25
ID00473;ORIG000;DEST838;961,22;2020-10-14
ID00474;ORIG005;DEST280;282,14;2020-09-03
ID00475;ORIG012;DEST302;557,41;2020-10-16
ID00476;ORIG007;DEST805;895,16;2023-10-11
ID00477;ORIG019;DEST803;332,85;2023-12-16
ID00269;ORIG011;DEST912;167,99;2022-07-06
ID00479;ORIG004;DEST093;662,41;2021-02-10
ID00480;ORIG006;DEST967;302,33;2022-04-23
ID00481;ORIG008;DEST406;275,88;2024-06-01
ID00482;ORIG007;DEST135;949,32;2022-04-11
ID00483;ORIG013;DEST190;835,92;2020-01-25
ID00484;ORIG005;DEST484;798,89;2021-01-22
ID00485;ORIG043;DEST523;663,14;2021-04-26
ID00486;ORIG049;DEST969;515,44;2022-12-22
ID00487;ORIG006;DEST635;243,25;2022-08-24
ID00488;ORIG013;DEST027;603,95;2022-05-18
ID00489;ORIG018;DEST007;84,78;2021-09-03
ID00490;ORIG006;DEST914;499,02;2024-06-13
ID00491;ORIG002;DEST673;656,95;2023-05-14
ID00492;ORIG011;DEST227;92,18;2020-03-09
ID00493;ORIG027;DEST145;750,13;2020-01-21
ID00494;ORIG008;DEST030;655,86;2023-02-10
ID00217;ORIG018;DEST025;737,38;2022-11-13
ID00496;ORIG001;DEST964;17,15;2024-10-26
ID00497;ORIG014;DEST433;235,46;2022-01-08
ID00498;ORIG004;DEST102;437,66;2020-11-12
ID00499;ORIG017;DEST456;489,27;2022-09-14
ID00500;ORIG002;DEST468;400,02;2021-02-21
ID00501;ORIG008;DEST375;33,81;2023-01-12
ID00410;ORIG011;DEST726;299,66;2024-07-05
ID00503;ORIG018;DEST777;694,27;2020-04-15
ID00504;ORIG010;DEST412;174,05;2021-06-28
ID00505;ORIG012;DEST706;975,90;2023-08-19
ID00506;ORIG016;DEST683;292,44;2021-07-15
ID00507;ORIG001;DEST910;81,35;2024-07-13
ID00508;ORIG075;DEST895;497,96;2024-08-22
ID00509;ORIG075;DEST495;704,41;2021-10-18
ID00510;ORIG006;DEST494;186,93;2022-02-12
ID00511;ORIG016;DEST202;810,13;2020-06-03
ID00512;ORIG010;DEST195;226,72;2022-01-17
ID00513;ORIG000;DEST998;112,80;2022-06-27
ID00514;ORIG019;DEST112;797,57;2023-05-17
ID00515;ORIG014;DEST935;455,04;2021-06-08
ID00225;ORIG042;DEST387;552,25;2023-10-17
